38.78893858931647,-109.6873810628067
38.7441326,-109.5011036
38.74367903014687,-109.4991989333046
38.79915889999999,-109.6210625
38.8003198,-109.619801
38.8014025,-109.6160294
38.8044224,-109.620656
38.7914719121358,-109.6091570332646
38.79167710000001,-109.6083027
38.7910889,-109.6070337
38.7875285,-109.5985035
38.7849784,-109.596787
38.7747114,-109.590212
38.7772168,-109.583543
38.7713852,-109.5778809
38.764555,-109.581455
38.7478932,-109.5644733
38.5422827,-109.6129058
38.5639268,-109.5860692
38.58003183228423,-109.6204762356973
38.58051611057834,-109.6217494536916
38.5814819,-109.628006
38.5984044,-109.6397543
37.262955,-112.9374683
38.59359329999999,-109.5087283
37.0778809,-110.964386
37.6039774,-110.0050394
37.6036893,-110.0051862
37.600212,-110.0313015
37.58241129940714,-110.014233665124
37.4164412,-111.027651
37.4314069,-110.9771657
39.66017780000001,75.5230708
34.9414282,-111.7685808
34.90103149999999,-111.7859573
34.8975661,-111.807504
36.9910456,-112.0053973
37.1772757,-113.4940083
32.0395241,-112.7123337
24.7863814,9.355282299999999
24.0358891,10.9055481
24.1598189,10.9079161
24.2644666,10.8639959
29.4735521,35.4995532
29.5206365,35.4422725
29.4688,35.4495383
-32.82412128424355,-69.92367935204912
33.9990757,35.8248228
-38.6238674,142.9432521
-38.6224675,142.9317764
-38.6184954,142.9143982
-22.6411058,45.30874379999999
-27.82884910004929,114.1107656702686
-27.5530042694729,114.4460235287975
35.8219719,14.4573889
