45.30162099229884,-81.61251811169049
43.62048105253774,-79.37362987882058
41.69353479999999,-82.7914589
42.523367,-82.67889199999999
42.5292326,-82.6805349
42.5311737,-82.6820374
42.5737707,-82.6694145
41.665445,-82.79502583333334
41.6583824,-82.8210208
41.65438996,-82.82227725
45.55854718260485,-82.01116166170554
45.5689461,-82.0117417
45.73261723136517,-82.1672745386713
45.73856994657491,-81.81373862289435
45.74903,-82.1838283
45.89112153159152,-83.22560135275126
45.9873309,-83.47670099999999
46.02219104644553,-83.73819350118177
46.01382376126401,-83.83098479576941
45.84671794661196,-84.61903044770683
45.88285805280129,-84.63487453983454
45.94245841431884,-83.79953543018154
45.94591388855968,-81.36433078780911
45.9488187,-81.36547019999999
45.9561907,-81.23993209999999
45.9811956,-81.2327212
45.987339,-81.16367699999999
46.084339,-81.64704499999999
46.06835242034552,-81.77958524847132
46.06471553006085,-81.76646584555732
46.16785669999999,-83.0839131
46.23166691743739,-83.82148214142832
46.25509833903237,-83.88853972674397
46.29088978487523,-84.03671830005766
46.28552054172847,-84.20887276891499
47.8908123,-88.9978308
48.16342040000001,-88.4493456
47.93510240000001,-89.17491079999999
47.07812615482064,-90.72565132418576
47.07948395091663,-90.72827328838837
47.00336218735151,-90.93792822958842
46.99052487263644,-90.92459622068156
46.96964326965935,-90.800451849532
46.97038126670107,-90.80515694075463
46.8711283652808,-90.49688089638948
46.77928774272078,-90.78643975068462
46.82053716565886,-90.67654860372278
46.815979,-90.6760178
46.7995589,-90.67030020000001
44.9983107,-86.14020289999999
45.0469471,-86.1148946
45.0190528,-86.1015738
45.12924599999999,-86.0198953
45.1212214,-85.97452659999999
45.11209299999999,-86.05403179999999
45.5756553,-85.5735845
45.6575969,-85.494599
45.693745,-85.5010272
45.7122523,-85.55705909999999
45.7445624,-85.5639904
45.741953,-85.5625373
45.750384,-85.53791199999999
45.74643409999999,-85.5214261
45.74667182763925,-85.51963471051256
45.7465593,-85.5190922
45.74793611476239,-85.5090484074076
45.74784911585716,-85.5088730317121
45.74600662142912,-85.50784572958946
45.7424769,-85.50842639999999
45.7422405,-85.5091449
45.74215840204654,-85.50954263823277
45.8161132,-84.5887809
45.8105978,-84.5135674
45.7290344,-84.45793909999999
45.855445108797,-84.6430400104871
45.87071920931862,-84.61707389904748
45.86054289744295,-84.61359132099004
45.85719724072896,-84.6164058972178
45.87111141592528,-84.64755416257495
45.9374545,-83.7833895
45.99037044341678,-83.6974644469543
45.96634897684934,-83.63648069871502
46.03119124709124,-83.67253007442804
45.99933919851135,-83.7685664185104
45.943469,-82.852548
44.1617706722345,-76.73663408694654
44.13023350740622,-76.68562828181186
44.17903356757964,-76.62987616881793
44.15154702666063,-76.45473210489587
44.12218095806769,-76.40005317575051
44.2190530359308,-76.33107895282177
44.21962759762111,-76.20827031810485
44.30127057634561,-76.10911863796176
44.33053107539109,-76.10238904567024
44.30143530000001,-76.06994929999999
44.2936473,-76.1160864
44.2522293,-76.0661468
44.2842407,-76.0401459
44.2902117,-76.0267106
44.3030063,-76.026575
44.3019392,-76.0383921
44.31085816236344,-76.00958852443254
44.33711767997741,-75.98626234632131
44.33356089999999,-76.0274963
44.2803057,-76.0168005
44.3371588,-76.1003173
44.3869658,-75.9009207
44.4521132,-75.8121409
44.4517968,-75.811976
44.452346,-75.81188379999999
44.4526928,-75.8121443
44.5476292,-75.73346939999999
44.5703031266701,-75.69804947823286
44.56796739182442,-75.7003115862608
43.89361326849653,-76.2177153644181
43.89277648868706,-76.21561196399307
43.89674078995088,-76.21102876686473
43.89654179834312,-76.21389993005943
41.60950164382563,-82.72351605677409
41.59303669094699,-82.710902999474
41.6063019,-82.693665
41.6196747,-82.70771789999999
42.095645,-83.12133990000001
38.93377481986435,-5.212672191182204
38.93963948816902,-5.21092502364324
53.02249662,106.92897045
53.04934549999999,106.9701799
53.07015993,106.96673086
53.09801222835414,107.0730804839899
53.06215953043206,107.2475481033325
53.1256645,107.3011299
53.16707331637686,107.3606633125015
